,pageid,KeyBERT_keywords
1748,2556190,"[('amendingens', 0.00047619047619047673), ('einwohnerentwicklung', 0.001832122679580307), ('ortschaften', 0.003508743610438526), ('obersulmetingen', 0.003833736884584343), ('1475', 0.004087705138552596), ('kriegsgefangenen', 0.0041953188054882976), ('1830', 0.004317998385794996), ('reichsdeputationshauptschluss', 0.004451439332795266), ('schlichter', 0.004664514393327952), ('verteidigt', 0.005988162496637073)]"
1749,39509,"[('brückenlos', 0.00047619047619047673), ('neckarbrücke', 0.0007402941885700509), ('heidelberger', 0.0009240185102254073), ('nordende', 0.0009377978343495585), ('friedrichsbrücke', 0.0012386464110602047), ('bergheim', 0.001466005259108708), ('rheingegenden', 0.0025959098372891477), ('kurfürsten', 0.0026762892280133652), ('beklagen', 0.0026923651061582098), ('fußgängerquerungen', 0.002735999632551357)]"
1750,2837159,"[('schleswig', 0.00047619047619047673), ('hamburgische', 0.0005386826646669174), ('entgegengerichtete', 0.0008211473565804272), ('bachregulierungsmaßnahmen', 0.0010436195475565556), ('fließgewässertyp', 0.001403574553180853), ('vorangetrieben', 0.0017460317460317465), ('wedeler', 0.002185976752905887), ('kommunalabwasserrichtlinie', 0.002320959880014999), ('stadtentwicklungskonzeptes', 0.0024534433195850525), ('tieflandbach', 0.0029058867641544805)]"
1751,1562727,"[('vegetationsveränderungen', 0.00047619047619047673), ('gyrostemonaceae', 0.0016206035294599353), ('vegetationsgruppen', 0.0016963517995332268), ('chenopodiaceae', 0.0018949351021578032), ('caesalpiniaceae', 0.002111943659665071), ('winteraceae', 0.002195880931908447), ('flora', 0.002275723703066781), ('algae', 0.0029635998853539693), ('australiensis', 0.003123285427670639), ('acacia', 0.003432420259591369)]"
1752,740931,"[('heiligtums', 0.0004761904761904756), ('museumsausstellung', 0.0025205411669726686), ('legionslagers', 0.002804406422125865), ('römerpassage', 0.0030179564305897366), ('bautätigkeit', 0.003247132049429016), ('eingebaute', 0.003814862559735407), ('befestigt', 0.004226336966287746), ('anlass', 0.004484159537481933), ('isiskult', 0.004715939424717112), ('reliefs', 0.005520658359050484)]"
1753,392372,"[('samtgemeindenamen', 0.00047619047619047673), ('landschaftsschutzgebiet', 0.0006526108773299788), ('landkreises', 0.000695992943183954), ('zweistromland', 0.0009967752664381867), ('jümme', 0.0029807817448266882), ('zusammengeschlossen', 0.0031543100082425924), ('verstärkt', 0.0033914653015776606), ('quadratkilometer', 0.0039236186427197665), ('1631', 0.0040769019420704815), ('filsum', 0.004811504923864475)]"
1754,1582694,"[('arbeitsrecht', 0.0004761904761904756), ('1878', 0.000794177012505215), ('juristische', 0.0010783351938928542), ('politikgeschichte', 0.0016195888727264529), ('errungenschaften', 0.0018721739228487989), ('1896hauptgrundlage', 0.0019262992907321586), ('historischen', 0.0022375201560614778), ('ehrenpräsidenten', 0.0024495111802713045), ('zunehmende', 0.002483339535198403), ('instituts', 0.002801326071513143)]"
1755,305820,"[('mikrodissektion', 0.00047619047619047673), ('mikrotoms', 0.000488514246278221), ('biologie', 0.0007103421078576356), ('schlittenmikrotoms', 0.0018096223996845128), ('phytotomischen', 0.0024529231982648126), ('kunststoffen', 0.002482500246475402), ('schnittpräparate', 0.0025638371290545203), ('klassischerweise', 0.0028053830227743283), ('einstellmechanismus', 0.00414620920832101), ('materials', 0.004395149364093464)]"
1756,3811977,"[('schildhorndenkmal', 0.00047619047619047673), ('berlinschildhorn', 0.0004976453298147376), ('spielplatzbereichs', 0.0017806455765455543), ('nordwestlich', 0.0023298898293266403), ('schließt', 0.0025809116167304956), ('wirtshausgelände', 0.002801896609060385), ('charlottenburg', 0.0029735354380544744), ('landschaftsschutzgebietes', 0.0031280103841491557), ('wasserrettungsstation', 0.0032331391669080346), ('gastronomiearchitektur', 0.004548321694075243)]"
1757,6151009,"[('expeditionsmannschaft', 0.00047619047619047673), ('expeditionsmagazins', 0.001697862074702604), ('ozeanographisches', 0.0017715426574922454), ('nansens', 0.0025463771732800945), ('norwegern', 0.002655709650967949), ('nordpolarregion', 0.002791186851581162), ('geographie', 0.0034495585107015103), ('polarhistorikers', 0.003518485507504724), ('1907', 0.003625441192199366), ('shackleton', 0.003844106147575077)]"
1758,1434421,"[('clotrimazol', 0.0004761904761904756), ('clotrimazole', 0.0006672932330827064), ('clotrimazolpräparate', 0.0009915413533834593), ('clotrigalen', 0.0029824561403508764), ('chlortrityl', 0.004334273182957394), ('breitbandantimykotikum', 0.004840225563909773), ('ketoconazol', 0.0048856516290726815), ('pilzinfektionen', 0.005040726817042607), ('bayer', 0.00506578947368421), ('krebserzeugende', 0.00599624060150376)]"
1759,2102321,"[('wappenänderungen', 0.0004761904761904756), ('württemberg', 0.0013850595746411276), ('württembergshirschstangeadam', 0.001746980602659509), ('wappenbuch', 0.0024423569598633643), ('wappens', 0.002796144931072343), ('stadtwappen', 0.002993371558700337), ('landeswappen', 0.003430523362205685), ('königlichen', 0.004426822821357407), ('1789', 0.005866373876621528), ('1945', 0.006238461225651661)]"
1760,521389,"[('salzkammergutbahn', 0.00047619047619047673), ('bergeidechse', 0.0014313534566699115), ('salzkammergutes', 0.0016835906709324422), ('salzwirtschaft', 0.002662864561598738), ('österreich', 0.002970742337830945), ('nördlich', 0.0030987156303611996), ('nordwestwinde', 0.0037014883850326886), ('schafbergschacht', 0.0037330180368155053), ('niederschlagsverteilung', 0.003938888116103306), ('salzburg', 0.003966708397088143)]"
1761,2046570,"[('panzerabwehraktionen', 0.00047619047619047673), ('panzerdurchschlagskraft', 0.0005209892381156012), ('panzerfahrzeugs', 0.0007368378183002943), ('panzergegensprechanlage', 0.000828471649510778), ('panzerproduktion', 0.0009608316279259199), ('panzerhaubitzen', 0.0011461355977071186), ('oberleutnante', 0.0027731451785332484), ('wartungsöffnungen', 0.004068236659641407), ('1942', 0.004316666157589827), ('gesamtkapazität', 0.004420517832961708)]"
1762,1362742,"[('kilometer', 0.00047619047619047673), ('1877', 0.001377527944692124), ('1805', 0.0018815015829941207), ('genau', 0.0026471538411836928), ('1100', 0.0033255798927440726), ('reservation', 0.003606642114104802), ('april', 0.003981391742585774), ('perce', 0.004026620146023131), ('josephy', 0.0040686179492149645), ('nichtunterzeichnenden', 0.004136460554371003)]"
1763,240579,"[('münsterschen', 0.00047619047619047673), ('münsterinternetauftritt', 0.0007359707637100154), ('stadtverordnete', 0.0017200537172797925), ('innerstädtische', 0.0024839838848160632), ('kriegsschauplatz', 0.0030189551548774852), ('geschichte', 0.003934790744776875), ('reichsdeputationshauptschluss', 0.004091099222860665), ('1871', 0.0043839024282852305), ('1542', 0.004727340774497502), ('gemeindevertretungen', 0.0051742509301455205)]"
1764,5257789,"[('fossilienjohannes', 0.00047619047619047673), ('neanderthal', 0.0008497192660981512), ('denisovans', 0.0016531585500505087), ('dna', 0.0017001433034980152), ('mtdna', 0.0017894143350482771), ('evolutionsneutral', 0.0024425024079686142), ('anthropologie', 0.003006319449338689), ('heidelbergensis', 0.00301101792468344), ('biologischen', 0.003029811826062442), ('heterozygotie', 0.0039765546080296945)]"
1765,140671,"[('taubenschwänzchens', 0.0004761904761904756), ('fluggeschwindigkeit', 0.002369477911646586), ('schmetterlingsarten', 0.0024360298336201947), ('flugverhaltens', 0.0032071141709695927), ('kolibrifalter', 0.003601835915088927), ('zusammengesetzten', 0.003890992541594951), ('vegetationsänderungen', 0.004090648307515777), ('stellatarum', 0.004166379804934022), ('europaeafliegendes', 0.004597819850831899), ('sphingidae', 0.005137119908204245)]"
1766,2329335,"[('haller', 0.00047619047619047673), ('hallerschen', 0.0004804526420100386), ('russifizierungsmaßnahmen', 0.00098125712580848), ('mittleren', 0.001855001118818529), ('reichstagspräsidenten', 0.0022982663640528944), ('reformationsgeschichte', 0.002445311084827756), ('bismarckianer', 0.0029844750610022487), ('gießener', 0.0031805346887020646), ('geschichte', 0.0033041374974693396), ('1945', 0.003683470255410287)]"
1767,6871833,"[('übelbachs', 0.0004761904761904756), ('pfarrkirche', 0.0011365327380952373), ('zerstörung', 0.0012016369047619035), ('kirchenausstattung', 0.0012109375), ('zugemauert', 0.0017379712301587291), ('beschädigte', 0.0021781994047619024), ('südsteiermark', 0.0022526041666666653), ('1711', 0.003216765873015872), ('lagerplatz', 0.003235367063492063), ('1607', 0.004146825396825396)]"
1768,602297,"[('bottesini', 0.00047619047619047673), ('musikhistorikern', 0.0019459855139466785), ('giuseppe', 0.0028744798890429956), ('instrumente', 0.003205809832023424), ('rhythmisch', 0.0032982740021574976), ('turinnerina', 0.0034138542148250896), ('komponisten', 0.0037509631684388965), ('libretto', 0.004049545384496841), ('furtokausschnitte', 0.00424795808290954), ('primäre', 0.004521497919556172)]"
1769,521460,"[('planetarium', 0.00047619047619047673), ('weiterentwicklung', 0.0004891392314913734), ('astronautenweiß', 0.0014732446343595218), ('seattle', 0.001832572593959405), ('space', 0.002305202162442136), ('needle', 0.002321388106568256), ('quadratmeter', 0.0029429283610112977), ('turmstruktur', 0.003703667734938979), ('kilogramm', 0.0037781230779191355), ('56898', 0.006066815577352626)]"
1770,2747901,"[('morley', 0.0004761904761904756), ('lorentzkontraktion', 0.0013865262589442418), ('lorentztransformation', 0.0015215336843526395), ('lorentz', 0.0018494088603444624), ('lorentzianisches', 0.0019979170282937), ('relativistic', 0.0030046866863391764), ('einsteins', 0.0033769214449651873), ('lichtgeschwindigkeit', 0.004291114582730622), ('elektrodynamischen', 0.004663349341356632), ('inertialsystemen', 0.005294026885764431)]"
1771,1333079,"[('landschaftspflege', 0.00047619047619047673), ('vegetation', 0.0017010562074616343), ('kartenskizzenaturpark', 0.0017656487362591356), ('geologische', 0.001957034006770254), ('brandenburgs', 0.002203442542553319), ('biotopbereicherung', 0.0028828602528677893), ('wiesenbeschreibungen', 0.003547924067893925), ('flämingforsten', 0.0036412243872680963), ('großtrappenschutzförderverein', 0.0038828482912883822), ('urstromtals', 0.004071841245918112)]"
1772,958434,"[('neurowissenschaftlichen', 0.00047619047619047673), ('neuroethischen', 0.0007862605231026276), ('neuroethisch', 0.001245742561532034), ('neuroethikkonferenz', 0.0012537754643017795), ('neuroethics', 0.0013132189447978926), ('neurotechnologische', 0.001578304736199473), ('neurobiologie', 0.0016200758306021469), ('neurophysiologisch', 0.0017919799498746858), ('neurotizismus', 0.0023478568215410324), ('kognitivismus', 0.003939978150504466)]"
1773,1727137,"[('felsenburg', 0.00047619047619047673), ('elbsandsteingebirges', 0.002402407771619287), ('sächsische', 0.002709935037844926), ('einbauten', 0.0031938732939984517), ('nennungen', 0.0036301329042255203), ('ziegelsteine', 0.0036730436855593306), ('balkennägel', 0.004292866082603255), ('freilichtmuseums', 0.005005661839203768), ('m³', 0.005625484236247691), ('1467', 0.005789975564693964)]"
1774,4570195,"[('ordensvogtes', 0.0004761904761904756), ('schadensersatzforderungen', 0.002551157008988334), ('monographienwalter', 0.0028953910881621713), ('jungingensteins', 0.00293124880474278), ('führungszirkels', 0.0031726907630522084), ('friedensschlusses', 0.0032037674507554028), ('aufkeimenden', 0.003423694779116465), ('schwachpunkt', 0.003423694779116465), ('persönlich', 0.003555173073245361), ('1410', 0.0037153375406387447)]"
1775,1612618,"[('hesselbachs', 0.0004761904761904756), ('odenwaldes', 0.0006008476689104947), ('odenwaldkreis', 0.0007400482007811849), ('odenwaldkastellen', 0.0008460068145932021), ('odenwaldlimes', 0.0008854815922878745), ('kastellgelände', 0.0030815258040388926), ('hessisch', 0.003538602177345632), ('wasserbehältern', 0.003831546580237679), ('gebäudekomplexes', 0.004727000747943156), ('zerstörungen', 0.004814260782847171)]"
1776,2844130,"[('platonforschung', 0.0004761904761904756), ('philosophiegeschichtlichen', 0.0023793762436708234), ('dialoghandlung', 0.003799869968674271), ('theaetetus', 0.004233307721102507), ('erkenntnistheoretischen', 0.0044066828220738034), ('θεαίτητος', 0.0044303248812971605), ('übersetzungentheaitetos', 0.004796776799259214), ('ontologisch', 0.00487952400654097), ('vorkommen', 0.005295230214551687), ('organe', 0.005754280197805228)]"
1777,10255414,"[('musikstile', 0.00047619047619047673), ('musikprojekte', 0.0006201012515097781), ('musikkulturen', 0.0010415542363734476), ('musiksendungen', 0.0010723922596561552), ('musikproduktion', 0.0012659865169309303), ('musikjournalismus', 0.0014373088685015278), ('musikrichtungen', 0.0016566014785118933), ('musikstreaming', 0.0017062849604673668), ('radiosendungen', 0.003871799484319721), ('popularisierung', 0.004094518541361498)]"
1778,3923684,"[('lachsargument', 0.00047619047619047673), ('lachsfleisches', 0.0007778685605346414), ('lachswortes', 0.0017834621750151892), ('indoeuropäischen', 0.0019112563635220925), ('lachsargumentes', 0.0020432405254226637), ('indologe', 0.002166844740535898), ('lächschen', 0.0021982695409884147), ('indogermanistische', 0.0026319317872331516), ('lachsforelle', 0.002726206188590703), ('палеонтології', 0.006601931577734481)]"
1779,2681426,"[('cecropiaceae', 0.0004761904761904778), ('cecropia', 0.0015174150468268133), ('chlorophylllos', 0.00268690641239661), ('sciadophylla', 0.004286468796272719), ('polystachyaemehrere', 0.004805194805194807), ('myrmekophylaxis', 0.004895736072206661), ('azteca', 0.005025889143536204), ('mittelpunktes', 0.005116430410548058), ('arachnoidaeii', 0.00548425430778372), ('ameisenbaumblüten', 0.0063802355959218715)]"
1780,267621,"[('karneades', 0.00047619047619047673), ('karneadesanthony', 0.0009775558969107355), ('καρνεάδης', 0.0032305000853387945), ('kriegserklärung', 0.003328639699607442), ('philosophorum', 0.003733998975934459), ('kyrene', 0.0037745349035671616), ('hellenistic', 0.004024150878989588), ('jüngerer', 0.004107356204130398), ('akademische', 0.0042993684929168805), ('diskurs', 0.0051250213346987535)]"
1781,1235859,"[('musikalisches', 0.0004761904761904756), ('selbstlaute', 0.0006653868091203752), ('rhythmische', 0.0014472128319630506), ('liedtextes', 0.0018784691790826758), ('abschließenden', 0.00262690761376125), ('beispielsweise', 0.003236231097756075), ('diskriminierenden', 0.003770432508381676), ('verbreiteten', 0.003795473199504751), ('artikulationsübungen', 0.0039568465422979), ('geringfügige', 0.004179430463391901)]"
1782,116754,"[('ackermannfunktion', 0.0004761904761904756), ('ackermann', 0.002459871087542628), ('wachstumsuntersuchungen', 0.003175853018372703), ('rekursionsvorschriften', 0.004516756833967183), ('hilbertschen', 0.005230953273697931), ('implementierung', 0.005255950149088506), ('quadratische', 0.005632688771046476), ('turingmaschine', 0.006168336100844537), ('1926', 0.006545074722802507), ('benchmarktests', 0.0070700091060046065)]"
1783,137006,"[('niuserre', 0.0004761904761904756), ('regierungszeiten', 0.0013614073543256177), ('königs', 0.002344981663364667), ('mittlere', 0.0029210751872303944), ('neferirkares', 0.0033678989447652762), ('untersuchungen', 0.003693883572903932), ('alterthums', 0.004483553232446711), ('1885', 0.004489173657069792), ('pyramidenanlage', 0.004761764251289185), ('2455', 0.005045595694754739)]"
1784,377669,"[('nippenburgische', 0.0004761904761904778), ('nippenburgischen', 0.0006314508018842957), ('nippenburgrekonstruktionszeichnung', 0.000649094020713139), ('nippenburg', 0.000693202067785248), ('nippenburger', 0.000910213659380018), ('herrenhauses', 0.004680569523103795), ('bewohnern', 0.004929338908590483), ('zugbrücke', 0.005407470138852133), ('burgtoren', 0.0059032445879426245), ('1916', 0.006303745655357363)]"
